order_id,customer_id,product_id,order_date,quantity,total_amount,order_status
53380,2633,2158,2024-04-10,2,658.14,Pending
53381,2212,2069,2023-11-02,4,1570.36,Pending
53382,1739,2083,2023-06-05,5,794.71,Completed
53383,1985,2191,2023-08-12,3,323.11,Completed
53384,3099,2002,2023-06-17,3,189.02,Shipped
53385,1517,2079,2023-07-27,3,562.36,Pending
53386,3460,2028,2023-11-15,5,927.84,Pending
53387,2155,2150,2023-06-15,4,430.82,Pending
53388,3307,2097,2023-06-08,2,313.67,Completed
53389,2853,2016,2023-10-01,2,260.54,Completed
53390,2385,2173,2024-04-03,3,586.34,Completed
53391,1339,2083,2024-04-23,5,2313.85,Completed
53392,3152,2100,2023-09-24,1,157.78,Completed
53393,3479,2112,2023-12-18,2,909.58,Shipped
53394,3458,2024,2024-01-13,2,144.25,Completed
53395,1643,2154,2023-08-11,2,75.12,Completed
53396,2669,2119,2024-03-04,2,909.91,Completed
53397,1987,2152,2023-08-30,4,826.65,Completed
53398,2945,2002,2023-12-20,2,986.89,Completed
53399,1136,2056,2023-08-02,2,607.05,Cancelled
53400,1185,2078,2024-02-28,3,,Completed
53401,1185,2108,2023-07-19,5,240.78,Cancelled
53402,1981,2165,2023-10-03,2,404.99,Completed
53403,3005,2155,2024-02-05,1,311.76,Completed
53404,1239,2166,2023-06-12,2,723.3,Shipped
53405,2400,2111,2023-07-21,4,377.83,Completed
53406,2543,2184,2024-05-12,3,1072.52,Completed
53407,3106,2190,2023-12-06,3,1457.0,Completed
53408,1011,2187,2024-01-17,5,2494.06,Completed
53409,1930,2001,2023-10-25,3,1110.91,Completed
53410,1560,2191,2023-09-28,1,482.13,Shipped
53411,2920,2120,2024-02-29,1,160.31,Pending
53412,2187,2113,2023-10-26,2,471.74,Shipped
53413,1485,2158,2023-10-30,3,354.03,Cancelled
53414,1428,2021,2024-05-09,4,1950.67,Pending
53415,2724,2183,2024-01-06,3,158.24,Completed
53416,2929,2166,2024-01-01,1,84.39,Cancelled
53417,1656,2142,2023-07-15,3,754.43,Completed
53418,2667,2170,2023-07-08,5,267.2,Completed
53419,2008,2018,2024-05-11,1,210.63,Shipped
53420,3241,2175,2024-01-13,1,208.53,Pending
53421,2752,2053,2023-11-19,2,178.71,Completed
53422,2992,2032,2024-03-03,3,909.73,Completed
53423,1566,2097,2024-04-21,5,1836.1,Shipped
53424,3100,2095,2023-12-30,2,916.03,Completed
53425,1341,2074,2023-08-17,5,864.98,Completed
53426,1165,2008,2023-10-04,4,1677.34,Completed
53427,3334,2193,2024-03-02,5,2281.18,Completed
53428,1997,2180,2024-05-23,1,123.41,Completed
53429,2792,2089,2024-04-02,5,2147.21,Pending
53430,1855,2033,2024-02-01,5,1819.81,Completed
53431,3011,2169,2024-03-10,2,811.38,Pending
53432,2691,2088,2024-03-18,1,444.13,Completed
53433,1862,2135,2023-08-11,1,69.77,Completed
53434,1125,2100,2023-11-28,2,715.31,Pending
53435,2200,2048,2024-01-07,4,1745.02,Completed
53436,2511,2017,2023-08-13,4,447.85,Completed
53437,2295,2089,2023-09-21,2,514.56,Completed
53438,2607,2081,2023-12-15,5,1239.5,Pending
53439,2066,2136,2024-01-12,5,822.07,Pending
53440,1655,2043,2023-10-21,5,,Completed
53441,1493,2006,2023-11-05,4,1288.4,Completed
53442,1024,2106,2024-03-23,2,972.16,Pending
53443,2340,2099,2024-02-29,3,1298.72,Completed
53444,1223,2108,2023-08-04,4,1764.05,Shipped
53445,3017,2046,2024-04-01,2,752.71,Shipped
53446,1090,2158,2024-01-12,5,1971.86,Completed
53447,2104,2036,2023-07-08,2,596.75,Completed
53448,2791,2169,2023-12-08,1,113.37,Completed
53449,2199,2127,2024-01-23,5,2461.92,Shipped
53450,1026,2074,2023-11-24,4,1473.78,Pending
53451,1561,2096,2023-07-30,5,816.85,Shipped
53452,1213,2118,2023-06-13,2,268.67,Cancelled
53453,3170,2035,2023-07-18,3,720.22,Shipped
53454,1590,2199,2023-10-03,2,472.47,Shipped
53455,1640,2178,2023-06-29,5,1784.45,Completed
53456,2298,2017,2023-12-20,4,860.38,Shipped
53457,2824,2004,2023-12-20,2,436.65,Completed
53458,1576,2134,2024-01-05,2,54.13,Completed
53459,1567,2039,2023-06-14,1,448.39,Shipped
53460,3122,2075,2024-02-13,3,255.26,Completed
53461,3225,2053,2023-09-13,2,451.72,Pending
53462,3361,2098,2023-06-12,5,520.17,Shipped
53463,3213,2155,2023-12-25,4,1475.19,Shipped
53464,1352,2179,2023-09-14,4,116.58,Completed
53465,2038,2156,2023-10-25,4,1765.75,Cancelled
53466,1546,2007,2024-03-14,3,1382.05,Completed
53467,3328,2184,2023-06-27,1,436.87,Completed
53468,2072,2160,2023-12-07,1,456.35,Completed
53469,2533,2013,2024-04-30,1,61.79,Completed
53470,2196,2101,2023-07-27,4,755.46,Cancelled
53471,1246,2139,2023-06-25,2,954.08,Shipped
53472,3088,2148,2024-04-23,1,160.77,Shipped
53473,1280,2016,2023-10-23,1,154.17,Completed
53474,2428,2104,2023-12-15,5,932.33,Shipped
53475,1875,2085,2023-09-06,5,1631.48,Completed
53476,2125,2132,2024-04-26,2,503.45,Pending
53477,2310,2091,2024-02-14,1,118.62,Cancelled
53478,1050,2027,2023-12-24,5,2337.07,Pending
53479,2155,2115,2023-07-27,4,1697.51,Pending
53480,3249,2068,2023-06-19,1,,Cancelled
53481,1153,2040,2024-01-23,1,217.28,Cancelled
53482,3160,2178,2024-03-13,2,509.55,Completed
53483,2786,2024,2023-07-25,3,810.24,Pending
53484,2738,2133,2024-01-03,1,65.46,Cancelled
53485,2926,2099,2024-01-11,3,900.28,Shipped
53486,3136,2052,2024-05-05,2,201.84,Completed
53487,2952,2011,2023-11-12,1,183.1,Cancelled
53488,1850,2096,2023-09-06,3,583.07,Cancelled
53489,1275,2151,2023-11-26,4,721.58,Shipped
53490,1615,2140,2023-12-07,2,396.51,Completed
53491,2014,2149,2024-05-01,5,1954.85,Cancelled
53492,1669,2073,2023-08-21,4,860.34,Completed
53493,1387,2120,2024-05-24,4,736.79,Completed
53494,1273,2175,2023-11-17,5,2059.16,Pending
53495,2753,2141,2024-02-04,5,2188.89,Completed
53496,1830,2002,2023-08-17,5,934.81,Completed
53497,2893,2046,2024-02-01,4,917.0,Cancelled
53498,1910,2066,2023-11-10,1,328.04,Shipped
53499,1251,2043,2023-11-11,2,881.05,Completed
53500,2229,2110,2023-07-25,2,54.2,Cancelled
53501,2914,2049,2023-06-04,5,2300.73,Pending
53502,1513,2185,2023-06-05,4,1554.5,Completed
53503,3276,2184,2023-08-25,4,1607.38,Pending
53504,2868,2192,2023-07-30,1,442.44,Cancelled
53505,2199,2036,2023-11-11,2,708.63,Pending
53506,3065,2100,2023-09-10,1,395.61,Completed
53507,1036,2114,2023-07-13,2,119.52,Completed
53508,2142,2037,2023-09-08,3,1037.07,Pending
53509,1888,2174,2023-06-27,3,1127.87,Pending
53510,2832,2121,2023-07-19,5,2106.27,Shipped
53511,2750,2031,2024-05-13,5,1508.59,Pending
53512,1444,2097,2023-12-04,5,1156.94,Pending
53513,2650,2198,2024-01-20,4,662.39,Cancelled
53514,3497,2186,2024-05-14,4,1095.63,Completed
53515,1798,2074,2023-10-15,1,33.3,Shipped
53516,2502,2039,2023-08-22,3,1421.59,Shipped
53517,2556,2175,2024-05-30,3,354.69,Pending
53518,1821,2178,2023-09-02,2,845.9,Cancelled
53519,1312,2195,2023-10-11,2,984.87,Shipped
53520,1055,2118,2023-06-11,3,,Pending
53521,1997,2108,2023-06-26,1,183.92,Shipped
53522,3404,2030,2023-07-13,3,127.93,Shipped
53523,1394,2012,2023-07-06,4,1446.79,Completed
53524,2717,2003,2023-06-16,5,202.65,Pending
53525,2429,2144,2024-03-19,2,685.95,Pending
53526,2378,2154,2024-01-20,5,2306.47,Completed
53527,1904,2082,2023-10-26,5,1313.44,Completed
53528,2468,2126,2023-07-16,5,568.87,Completed
53529,3337,2104,2024-01-28,5,341.81,Completed
53530,2575,2063,2024-05-29,5,2319.8,Shipped
53531,2587,2073,2024-05-13,2,821.7,Completed
53532,1851,2024,2024-02-09,2,826.42,Pending
53533,2734,2094,2023-08-14,5,462.22,Pending
53534,3207,2086,2023-10-14,5,2266.4,Shipped
53535,3041,2172,2023-08-05,3,78.72,Completed
53536,1579,2006,2024-03-06,4,1361.73,Completed
53537,2246,2171,2023-12-11,1,176.82,Cancelled
53538,1099,2144,2023-11-21,3,372.07,Completed
53539,3030,2030,2023-12-23,2,743.15,Shipped
53540,1812,2061,2023-11-11,4,1705.53,Completed
53541,2563,2154,2024-05-30,2,821.23,Completed
53542,1239,2015,2023-06-20,5,249.49,Cancelled
53543,3412,2061,2023-07-04,5,1178.0,Completed
53544,1015,2080,2024-02-28,1,107.41,Shipped
53545,1945,2086,2024-05-23,3,166.87,Cancelled
53546,3459,2194,2023-09-01,5,1746.99,Cancelled
53547,1943,2013,2023-10-13,2,651.69,Pending
53548,2740,2023,2023-10-03,4,848.43,Cancelled
53549,1102,2132,2023-07-13,2,985.79,Shipped
53550,2758,2134,2023-07-05,3,1290.6,Cancelled
53551,2242,2200,2024-01-21,3,1170.97,Completed
53552,2424,2184,2023-09-21,1,496.92,Completed
53553,1149,2090,2024-05-14,5,2373.83,Shipped
53554,2002,2003,2024-04-09,4,1044.67,Completed
53555,3477,2115,2024-04-12,5,814.26,Completed
53556,1388,2143,2024-03-26,1,379.82,Completed
53557,2730,2156,2023-09-28,4,1997.53,Shipped
53558,2459,2166,2023-06-15,1,217.63,Pending
53559,2750,2123,2024-05-19,1,266.82,Pending
53560,2631,2033,2024-05-02,5,,Completed
53561,2676,2061,2024-01-08,5,1374.17,Shipped
53562,2465,2007,2023-07-15,4,1770.29,Shipped
53563,1662,2118,2023-12-23,2,612.52,Completed
53564,2742,2111,2024-01-09,4,1077.97,Shipped
53565,3109,2003,2024-03-18,2,475.17,Pending
53566,1351,2102,2023-11-14,2,227.9,Shipped
53567,3467,2174,2024-05-31,5,2422.71,Completed
53568,2900,2075,2024-03-24,5,699.36,Completed
53569,3317,2138,2023-07-25,2,357.29,Cancelled
53570,2953,2123,2024-01-25,2,462.14,Cancelled
53571,3032,2098,2023-10-30,1,285.8,Completed
53572,3282,2095,2024-02-28,1,175.62,Completed
53573,2192,2032,2024-01-12,1,448.67,Pending
53574,2351,2124,2024-03-09,5,572.62,Completed
53575,1570,2152,2023-11-28,4,766.75,Completed
53576,3189,2137,2024-01-12,1,332.94,Completed
53577,3153,2110,2023-06-21,1,439.69,Completed
53578,1179,2002,2024-04-04,2,298.8,Cancelled
53579,1742,2134,2024-01-15,5,2108.77,Pending
53580,2432,2164,2024-01-24,1,322.57,Shipped
53581,1069,2199,2023-08-12,5,590.92,Completed
53582,1417,2188,2023-08-16,3,977.91,Completed
53583,3078,2101,2024-04-16,1,259.37,Completed
53584,3342,2194,2023-06-12,4,1356.98,Cancelled
53585,2412,2039,2023-09-01,2,265.71,Completed
53586,2672,2155,2023-09-16,1,326.14,Completed
53587,2575,2044,2023-06-22,1,396.67,Pending
53588,1802,2006,2023-08-09,3,1194.33,Pending
53589,2735,2036,2023-10-11,5,1196.68,Completed
53590,2924,2189,2024-04-21,3,1491.65,Shipped
53591,2338,2127,2024-05-19,1,408.21,Completed
53592,2250,2101,2024-05-05,5,997.76,Pending
53593,3032,2066,2023-06-26,4,1131.23,Pending
53594,1854,2093,2024-04-26,3,435.74,Completed
53595,1897,2066,2023-11-17,1,158.33,Shipped
53596,2758,2141,2024-03-01,4,772.48,Cancelled
53597,1814,2171,2023-10-16,5,595.96,Completed
53598,3301,2190,2023-09-26,3,1008.25,Pending
53599,1656,2107,2024-02-09,2,462.47,Pending
53600,2228,2133,2023-11-08,2,,Shipped
53601,2888,2122,2023-12-04,5,1243.62,Cancelled
53602,3495,2075,2023-10-03,2,784.48,Shipped
53603,2674,2198,2024-04-08,5,643.8,Shipped
53604,2032,2077,2023-10-03,4,1993.95,Shipped
53605,2382,2138,2023-06-17,3,108.89,Shipped
53606,2252,2082,2023-07-01,3,1492.2,Completed
53607,3441,2045,2024-02-28,3,646.27,Completed
53608,1034,2014,2024-01-21,2,316.35,Cancelled
53609,1804,2146,2023-06-24,4,948.99,Shipped
53610,3008,2037,2024-03-29,3,459.24,Completed
53611,1020,2062,2024-03-14,1,55.13,Completed
53612,2373,2144,2023-11-27,1,193.31,Shipped
53613,1544,2177,2024-05-22,1,167.45,Completed
53614,1095,2169,2023-09-03,5,348.76,Completed
53615,2407,2059,2023-07-04,2,913.41,Cancelled
53616,2085,2198,2024-05-16,2,833.15,Pending
53617,2355,2049,2023-07-11,1,78.05,Completed
53618,2445,2148,2023-06-15,3,1491.11,Completed
53619,2643,2092,2023-09-03,4,1652.52,Completed
53620,3259,2112,2024-05-11,4,1821.61,Shipped
53621,2409,2029,2024-05-20,1,273.7,Pending
53622,1916,2136,2023-09-07,5,1822.92,Completed
53623,2428,2075,2023-11-23,1,148.28,Pending
53624,1168,2155,2024-04-16,1,302.69,Completed
53625,1385,2021,2024-01-31,3,565.23,Completed
53626,2281,2194,2024-05-16,2,704.21,Shipped
53627,1129,2196,2023-12-31,2,500.21,Cancelled
53628,1441,2107,2024-01-20,2,285.08,Completed
53629,2579,2025,2023-08-11,1,342.21,Pending
53630,2535,2109,2023-08-25,4,588.92,Completed
53631,1712,2193,2024-01-04,1,269.01,Cancelled
53632,1486,2131,2024-05-01,4,845.28,Completed
53633,3414,2160,2023-07-01,4,1184.94,Completed
53634,3472,2111,2023-10-02,1,400.3,Completed
53635,3449,2087,2023-07-08,4,1514.99,Completed
53636,2273,2086,2023-06-17,3,1102.57,Cancelled
53637,3212,2037,2023-08-04,4,937.36,Shipped
53638,1410,2045,2023-09-19,3,1188.84,Cancelled
53639,3278,2136,2023-06-20,3,790.47,Completed
53640,2196,2167,2023-08-17,1,,Cancelled
53641,1993,2103,2023-10-31,3,140.83,Shipped
53642,1593,2142,2023-08-29,2,151.71,Completed
53643,1543,2121,2023-12-03,3,704.23,Pending
53644,1757,2156,2024-04-08,1,77.34,Completed
53645,2200,2152,2023-06-13,3,970.91,Completed
53646,1349,2134,2024-05-28,2,664.55,Completed
53647,2786,2158,2023-12-08,2,919.58,Completed
53648,1157,2176,2024-04-30,2,681.25,Cancelled
53649,2982,2124,2023-07-31,1,177.33,Pending
53650,1603,2175,2024-03-26,1,475.64,Pending
53651,3478,2033,2023-12-17,3,1227.68,Pending
53652,1876,2042,2024-02-16,1,424.88,Completed
53653,1342,2191,2023-06-28,5,1286.78,Cancelled
53654,1638,2041,2023-07-21,5,1431.12,Pending
53655,3324,2020,2023-11-12,4,513.88,Pending
53656,2783,2200,2024-02-03,1,392.12,Completed
53657,1561,2145,2024-02-19,4,1025.92,Pending
53658,2197,2089,2024-03-31,5,2121.16,Completed
53659,2529,2051,2023-06-29,3,465.68,Completed
53660,1043,2046,2023-06-04,2,787.31,Pending
53661,3133,2063,2024-03-13,4,1154.41,Completed
53662,1873,2191,2023-11-06,3,1329.71,Completed
53663,3435,2081,2024-02-13,4,959.92,Pending
53664,1194,2061,2024-04-28,1,154.3,Cancelled
53665,1843,2070,2023-12-26,4,1390.9,Completed
53666,1282,2138,2024-05-30,2,278.09,Pending
53667,3219,2130,2023-07-20,1,60.87,Completed
53668,3251,2171,2023-08-07,4,427.79,Completed
53669,2285,2026,2023-10-03,2,316.78,Completed
53670,1412,2140,2023-11-06,2,191.45,Completed
53671,1963,2138,2024-05-02,5,526.52,Completed
53672,1712,2009,2024-03-08,2,700.88,Completed
53673,2585,2134,2023-08-02,4,522.3,Completed
53674,1974,2138,2024-03-16,1,333.04,Shipped
53675,2962,2063,2023-12-12,5,155.0,Shipped
53676,3091,2152,2024-05-27,3,998.42,Pending
53677,2975,2048,2023-06-24,1,35.99,Completed
53678,1331,2066,2024-05-23,1,395.76,Pending
53679,1037,2117,2023-07-29,4,558.74,Cancelled
53680,2496,2008,2024-04-30,5,,Completed
53681,1427,2047,2023-09-19,4,112.2,Completed
53682,1332,2196,2023-07-27,5,1914.5,Cancelled
53683,2085,2165,2023-11-03,3,444.85,Completed
53684,2722,2156,2024-01-28,2,635.99,Completed
53685,2387,2100,2023-07-29,5,566.9,Pending
53686,3042,2021,2023-09-29,4,947.68,Shipped
53687,1477,2177,2024-05-11,5,1313.63,Completed
53688,2744,2062,2024-03-26,3,646.13,Completed
53689,2646,2196,2023-12-13,4,1133.42,Completed
53690,2525,2094,2024-02-09,2,485.83,Completed
53691,3231,2135,2024-01-31,3,1248.01,Completed
53692,1680,2187,2023-08-11,2,703.02,Shipped
53693,2183,2171,2023-12-12,1,168.41,Pending
53694,2562,2046,2024-02-09,4,489.11,Completed
53695,1004,2076,2024-05-14,1,59.02,Pending
53696,2705,2200,2023-07-20,3,323.11,Shipped
53697,1419,2096,2023-09-04,3,803.69,Completed
53698,3462,2102,2024-02-28,4,493.7,Pending
53699,2073,2123,2023-06-14,3,628.32,Pending
53700,3207,2145,2023-12-16,5,1337.47,Pending
53701,1090,2056,2023-12-11,5,1451.99,Completed
53702,1013,2008,2023-10-21,5,647.24,Shipped
53703,3472,2165,2023-09-25,4,1484.98,Shipped
53704,1323,2196,2023-11-24,5,2441.88,Shipped
53705,1594,2200,2024-05-27,5,394.84,Shipped
53706,1687,2124,2023-06-30,4,726.68,Completed
53707,2148,2017,2023-06-23,3,146.08,Shipped
53708,1595,2149,2023-07-19,1,283.03,Completed
53709,1526,2132,2023-08-20,3,758.74,Cancelled
53710,1789,2006,2023-07-15,5,396.26,Shipped
53711,3390,2198,2023-12-23,1,427.79,Pending
53712,2371,2174,2024-01-16,5,1580.45,Shipped
53713,3133,2168,2023-10-08,5,1258.03,Completed
53714,3383,2158,2024-01-16,5,1550.64,Completed
53715,1661,2035,2023-07-25,4,336.05,Completed
53716,3238,2105,2023-11-19,4,776.3,Shipped
53717,1389,2142,2024-04-13,5,1699.41,Completed
53718,2773,2020,2024-02-08,2,650.25,Shipped
53719,2284,2105,2023-10-03,1,496.75,Completed
53720,1386,2044,2024-04-01,4,,Completed
53721,2444,2115,2023-08-31,4,296.38,Cancelled
53722,2250,2156,2023-12-28,2,513.6,Cancelled
53723,3078,2019,2023-07-16,5,2118.05,Completed
53724,3153,2177,2024-05-29,5,1664.64,Cancelled
53725,1220,2101,2024-02-27,2,712.81,Completed
53726,1849,2165,2023-06-07,4,246.03,Pending
53727,2426,2049,2024-05-15,2,159.17,Completed
53728,1797,2108,2023-08-01,2,123.04,Cancelled
53729,3159,2085,2023-10-16,5,212.0,Completed
53730,2272,2177,2024-04-04,1,140.27,Shipped
53731,1670,2154,2023-11-30,3,604.49,Completed
53732,3063,2058,2023-11-22,4,1817.23,Completed
53733,3449,2151,2024-03-07,1,97.75,Completed
53734,1893,2155,2024-04-19,2,188.22,Completed
53735,2401,2028,2024-01-11,3,174.38,Cancelled
53736,1755,2083,2024-03-12,1,323.94,Completed
53737,3022,2108,2023-08-31,1,413.98,Completed
53738,1770,2104,2023-06-20,1,355.7,Pending
53739,1956,2147,2024-04-02,3,585.16,Completed
53740,1852,2186,2024-03-11,3,528.63,Completed
53741,2286,2100,2023-09-20,1,311.48,Completed
53742,2927,2154,2023-12-22,5,1696.01,Completed
53743,1189,2167,2024-03-27,4,1421.95,Completed
53744,2485,2149,2024-03-02,4,357.66,Completed
53745,1132,2144,2024-04-08,5,2182.33,Shipped
53746,1441,2118,2024-02-03,2,362.19,Completed
53747,2715,2103,2024-02-16,1,56.61,Completed
53748,1884,2160,2024-01-27,2,937.59,Pending
53749,1118,2123,2024-05-20,2,164.97,Shipped
53750,1928,2181,2023-10-29,1,360.51,Completed
53751,2252,2034,2024-04-29,2,664.02,Shipped
53752,2108,2025,2024-05-18,5,1372.38,Shipped
53753,1941,2016,2023-12-28,2,225.59,Completed
53754,2778,2081,2023-11-05,1,69.72,Cancelled
53755,1410,2167,2023-11-06,3,457.55,Completed
53756,3265,2070,2023-08-19,1,99.74,Completed
53757,2003,2194,2023-12-06,1,356.41,Completed
53758,2800,2106,2023-11-27,1,81.06,Shipped
53759,3109,2110,2024-05-02,1,490.44,Pending
53760,2123,2003,2024-04-09,5,,Completed
53761,3028,2090,2023-09-07,5,1405.49,Shipped
53762,1267,2050,2024-01-26,1,176.96,Shipped
53763,1550,2077,2023-11-14,1,350.08,Cancelled
53764,1229,2131,2023-08-31,4,1734.15,Shipped
53765,1290,2007,2024-04-25,2,352.39,Completed
53766,2095,2047,2024-03-22,5,2476.43,Completed
53767,1715,2062,2024-02-01,4,1451.14,Pending
53768,3389,2170,2024-01-03,5,536.51,Completed
53769,3335,2089,2023-09-28,2,560.4,Completed
53770,3330,2065,2023-07-18,1,321.93,Cancelled
53771,1786,2156,2024-05-12,1,421.99,Completed
53772,2252,2033,2023-10-22,2,329.35,Pending
53773,2740,2173,2023-08-30,5,1893.61,Completed
53774,2680,2049,2023-09-12,3,1036.23,Cancelled
53775,3477,2059,2023-09-30,3,372.38,Completed
53776,1420,2189,2024-02-25,4,928.74,Cancelled
53777,2043,2188,2023-06-20,5,1157.31,Completed
53778,2180,2045,2023-10-24,2,741.09,Completed
53779,2572,2159,2023-08-08,5,908.2,Completed
53780,2843,2069,2023-09-13,3,1245.2,Completed
53781,3366,2089,2023-08-23,5,1629.8,Cancelled
53782,2529,2156,2023-10-18,4,1702.7,Completed
53783,2019,2146,2024-01-05,5,2199.86,Pending
53784,2161,2084,2023-09-16,3,931.34,Pending
53785,2659,2085,2023-06-23,3,727.52,Cancelled
53786,3143,2052,2023-06-03,1,386.96,Cancelled
53787,2394,2071,2023-08-09,5,1333.06,Pending
53788,1870,2071,2023-10-24,5,1657.01,Shipped
53789,2546,2133,2024-01-09,4,954.95,Cancelled
53790,3374,2067,2024-01-20,1,219.08,Completed
53791,2875,2180,2024-04-24,1,439.29,Pending
53792,3394,2014,2023-07-14,3,960.25,Completed
53793,1331,2007,2023-09-19,5,744.19,Shipped
53794,2836,2027,2023-11-20,4,1012.83,Completed
53795,2716,2111,2023-11-14,1,334.99,Completed
53796,3224,2187,2024-02-14,4,1893.0,Shipped
53797,1393,2099,2024-02-07,3,446.58,Shipped
53798,1741,2053,2023-10-24,2,971.17,Completed
53799,2782,2148,2024-02-20,3,101.57,Completed
53800,2328,2195,2023-06-09,3,,Pending
53801,3362,2059,2024-02-04,3,517.99,Completed
53802,2083,2046,2024-03-14,4,236.99,Shipped
53803,3200,2151,2023-08-25,3,1217.19,Completed
53804,2232,2009,2023-08-06,3,154.37,Shipped
53805,1986,2138,2023-11-13,4,912.88,Completed
53806,2542,2078,2024-02-19,1,323.86,Completed
53807,3119,2166,2023-10-26,5,705.67,Shipped
53808,2668,2144,2023-06-27,4,472.14,Cancelled
53809,2437,2057,2023-06-10,1,35.32,Completed
53810,1579,2113,2024-03-08,5,1021.26,Completed
53811,1345,2157,2024-04-28,2,51.46,Completed
53812,3064,2095,2023-08-15,4,973.37,Cancelled
53813,2541,2195,2024-01-30,1,448.48,Pending
53814,2342,2107,2023-08-15,1,474.04,Shipped
53815,2731,2056,2023-10-08,3,1044.0,Completed
53816,3438,2067,2023-12-24,5,1979.6,Pending
53817,2002,2060,2023-07-24,5,295.86,Completed
53818,1804,2057,2023-12-07,4,1391.29,Completed
53819,2953,2183,2023-06-25,4,1777.31,Completed
53820,2829,2078,2023-10-22,3,731.9,Pending
53821,1709,2173,2023-12-29,2,418.72,Pending
53822,2821,2138,2023-11-08,1,266.98,Cancelled
53823,3480,2126,2024-02-09,3,1191.57,Completed
53824,2117,2176,2023-10-25,2,943.9,Cancelled
53825,2370,2036,2024-03-27,3,1284.03,Pending
53826,2883,2065,2023-06-15,2,502.39,Pending
53827,2720,2143,2024-01-30,3,110.66,Completed
53828,1093,2123,2024-01-02,4,773.91,Completed
53829,3445,2114,2023-11-27,2,333.15,Completed
53830,2299,2194,2024-01-28,2,669.15,Completed
53831,1244,2160,2024-03-28,1,399.66,Shipped
53832,1191,2147,2023-10-21,1,403.25,Completed
53833,2632,2092,2024-02-15,2,280.06,Completed
53834,2079,2088,2023-10-04,5,2460.08,Completed
53835,2732,2094,2023-10-04,3,1434.21,Completed
53836,1534,2106,2024-01-07,1,324.87,Shipped
53837,1056,2010,2023-10-12,4,154.92,Cancelled
53838,1323,2018,2023-07-01,2,824.19,Cancelled
53839,2482,2108,2023-07-10,1,310.0,Cancelled
53840,3056,2146,2024-03-29,4,,Completed
53841,1356,2141,2023-07-23,3,790.89,Shipped
53842,2835,2071,2023-12-23,4,245.35,Shipped
53843,2256,2121,2024-01-16,4,1854.3,Cancelled
53844,2673,2131,2024-02-05,1,158.32,Pending
53845,3391,2106,2023-12-22,4,1140.36,Completed
53846,1065,2190,2023-12-08,2,400.42,Completed
53847,3460,2151,2023-12-09,1,275.21,Cancelled
53848,1278,2071,2023-08-24,2,707.07,Completed
53849,1740,2148,2024-05-26,2,521.56,Completed
53850,1072,2081,2023-10-21,4,1392.78,Cancelled
